Batch Name,Brad Raffensperger (I) (Rep),Bee Nguyen (Dem),Ted Metz (Lib)
ICC - Absentee By Mail 1 - 1,0,0,0
ICC - Absentee By Mail 1 - 66,21,28,0
ICC - Absentee By Mail 1 - 34,4,15,0
ICC - Absentee By Mail 1 - 32,11,35,3
ICC - Absentee By Mail 1 - 33,16,31,1
ICC - Absentee By Mail 1 - 99,24,22,1
ICC - Absentee By Mail 1 - 35,10,38,1
ICC - Absentee By Mail 1 - 3,10,39,0
ICC - Absentee By Mail 1 - 31,17,32,0
ICC - Absentee By Mail 1 - 30,12,37,0
ICC - Absentee By Mail 1 - 26,12,34,4
ICC - Absentee By Mail 1 - 27,14,36,0
ICC - Absentee By Mail 1 - 29,11,21,0
ICC - Absentee By Mail 1 - 28,17,33,0
ICC - Absentee By Mail 1 - 36,12,38,0
ICC - Absentee By Mail 1 - 37,15,33,0
ICC - Absentee By Mail 1 - 38,3,38,2
ICC - Absentee By Mail 1 - 45,5,44,0
ICC - Absentee By Mail 1 - 46,21,28,1
ICC - Absentee By Mail 1 - 47,5,44,0
ICC - Absentee By Mail 1 - 48,8,18,0
ICC - Absentee By Mail 1 - 44,5,34,0
ICC - Absentee By Mail 1 - 43,12,38,0
ICC - Absentee By Mail 1 - 42,9,40,1
ICC - Absentee By Mail 1 - 39,8,39,1
ICC - Absentee By Mail 1 - 4,13,29,2
ICC - Absentee By Mail 1 - 40,11,34,3
ICC - Absentee By Mail 1 - 41,13,28,0
ICC - Absentee By Mail 1 - 25,11,39,0
ICC - Absentee By Mail 1 - 24,18,30,1
ICC - Absentee By Mail 1 - 23,15,35,0
ICC - Absentee By Mail 1 - 106,7,10,0
ICC - Absentee By Mail 1 - 107,0,21,1
ICC - Absentee By Mail 1 - 108,0,3,0
ICC - Absentee By Mail 1 - 104,4,5,0
ICC - Absentee By Mail 1 - 105,3,11,0
ICC - Absentee By Mail 1 - 109,16,33,0
ICC - Absentee By Mail 1 - 103,15,35,0
ICC - Absentee By Mail 1 - 102,13,36,1
ICC - Absentee By Mail 1 - 10,12,35,3
ICC - Absentee By Mail 1 - 101,19,28,3
ICC - Absentee By Mail 1 - 100,17,30,1
ICC - Absentee By Mail 1 - 20,3,6,0
ICC - Absentee By Mail 1 - 11,5,8,0
ICC - Absentee By Mail 1 - 110,10,11,0
ICC - Absentee By Mail 1 - 12,10,40,0
ICC - Absentee By Mail 1 - 2,16,35,1
ICC - Absentee By Mail 1 - 21,1,9,0
ICC - Absentee By Mail 1 - 18,5,45,0
ICC - Absentee By Mail 1 - 17,6,44,0
ICC - Absentee By Mail 1 - 22,13,32,3
ICC - Absentee By Mail 1 - 19,21,27,1
ICC - Absentee By Mail 1 - 14,16,33,0
ICC - Absentee By Mail 1 - 49,13,37,0
ICC - Absentee By Mail 1 - 15,19,28,0
ICC - Absentee By Mail 1 - 13,5,44,0
ICC - Absentee By Mail 1 - 16,9,40,0
ICC - Absentee By Mail 1 - 82,7,11,0
ICC - Absentee By Mail 1 - 83,4,20,1
ICC - Absentee By Mail 1 - 84,13,36,0
ICC - Absentee By Mail 1 - 85,13,37,0
ICC - Absentee By Mail 1 - 5,12,36,2
ICC - Absentee By Mail 1 - 80,10,23,0
ICC - Absentee By Mail 1 - 8,9,39,2
ICC - Absentee By Mail 1 - 81,11,35,2
ICC - Absentee By Mail 1 - 77,19,30,1
ICC - Absentee By Mail 1 - 76,20,29,1
ICC - Absentee By Mail 1 - 88,3,8,0
ICC - Absentee By Mail 1 - 86,2,12,0
ICC - Absentee By Mail 1 - 87,3,11,0
ICC - Absentee By Mail 1 - 79,16,33,0
ICC - Absentee By Mail 1 - 78,12,37,1
ICC - Absentee By Mail 1 - 98,16,33,1
ICC - Absentee By Mail 1 - 95,13,37,0
ICC - Absentee By Mail 1 - 97,18,30,0
ICC - Absentee By Mail 1 - 96,12,36,1
ICC - Absentee By Mail 1 - 94,17,18,1
ICC - Absentee By Mail 1 - 93,16,34,0
ICC - Absentee By Mail 1 - 92,22,26,1
ICC - Absentee By Mail 1 - 89,16,17,0
ICC - Absentee By Mail 1 - 9,16,34,0
ICC - Absentee By Mail 1 - 90,20,30,0
ICC - Absentee By Mail 1 - 91,14,25,0
ICC - Absentee By Mail 1 - 75,15,33,0
ICC - Absentee By Mail 1 - 74,16,34,0
ICC - Absentee By Mail 1 - 73,15,34,1
ICC - Absentee By Mail 1 - 57,8,41,0
ICC - Absentee By Mail 1 - 58,16,33,1
ICC - Absentee By Mail 1 - 59,16,26,0
ICC - Absentee By Mail 1 - 6,12,38,0
ICC - Absentee By Mail 1 - 56,11,39,0
ICC - Absentee By Mail 1 - 55,2,12,1
ICC - Absentee By Mail 1 - 54,15,35,0
ICC - Absentee By Mail 1 - 50,11,38,0
ICC - Absentee By Mail 1 - 51,24,24,1
ICC - Absentee By Mail 1 - 52,20,27,1
ICC - Absentee By Mail 1 - 53,17,32,0
ICC - Absentee By Mail 1 - 60,15,35,0
ICC - Absentee By Mail 1 - 61,6,23,0
ICC - Absentee By Mail 1 - 62,17,31,1
ICC - Absentee By Mail 1 - 7,8,29,0
ICC - Absentee By Mail 1 - 70,4,7,0
ICC - Absentee By Mail 1 - 71,13,37,0
ICC - Absentee By Mail 1 - 72,6,44,0
ICC - Absentee By Mail 1 - 69,11,37,1
ICC - Absentee By Mail 1 - 68,12,36,2
ICC - Absentee By Mail 1 - 67,4,16,0
ICC - Absentee By Mail 1 - 64,8,41,1
ICC - Absentee By Mail 1 - 65,9,18,0
ICC - Absentee By Mail 1 - 63,18,32,0
ICC - Absentee By Mail 1 - 111,7,18,0
ICC - Absentee By Mail 1 - 112,15,35,0
ICC - Absentee By Mail 1 - 113,16,33,0
ICC - Absentee By Mail 1 - 114,9,39,1
ICC - Absentee By Mail 1 - 115,17,33,0
ICC - Absentee By Mail 1 - 116,13,33,2
ICC - Absentee By Mail 1 - 117,18,30,1
ICC - Absentee By Mail 1 - 118,19,30,1
ICC - Absentee By Mail 1 - 119,8,37,0
ICC - Absentee By Mail 1 - 120,16,33,1
ICC - Absentee By Mail 1 - 121,4,4,0
ICC - Absentee By Mail 1 - 122,11,38,1
ICC - Absentee By Mail 1 - 123,1,3,0
ICC - Absentee By Mail 1 - 124,0,2,0
ICC - Absentee By Mail 1 - 125,3,2,0
ICC - Absentee By Mail 1 - 126,8,13,0
ICC - Absentee By Mail 1 - 127,6,12,0
ICC - Absentee By Mail 1 - 128,13,35,1
AV-Elections Office ICP 1 - 0,2312,3938,138
AV-City Services Ctr ICP 2 - 0,2047,4209,133
AV-Columbus Tech ICP 2 - 0,2833,1416,118
AV-Columbus Tech ICP 1 - 0,2688,1342,92
AV-Shirley Winston ICP 1 - 0,227,3850,49
AV-Shirley Winston ICP 2 - 0,122,2035,31
ICC - Absentee By Mail 1 - 129,6,35,0
ED-Wynnbrook ICP 1 - 0,447,79,27
ED-First African ICP 1 - 0,103,144,11
ED-Marianna Gallops ICP 1 - 0,114,217,16
ED-Salvation Army ICP 1 - 0,369,255,27
ED-Britt David ICP 1 - 0,445,178,36
ED-Carver-Mack ICP 1 - 0,35,269,7
ED-St Paul-Clubview ICP 1 - 0,463,216,27
ED-St Paul-Clubview ICP 2 - 0,247,90,13
ED-St Peter ICP 1 - 0,647,230,30
ED-Wynnton-Britt ICP 1 - 0,265,485,13
ED-Cornerstone ICP 1 - 0,491,198,22
ED-Cornerstone ICP 2 - 0,513,192,24
ED-Psalmond-Mathews ICP 1 - 0,1039,506,54
ED-Epworth UMC ICP 1 - 0,489,264,40
ED-Central Baptist 2 - 0,695,189,25
ED-Central Baptist 1 - 0,435,82,22
ED-Mt Pilgrim ICP 1 - 0,71,572,17
ED-Canaan ICP 2 - 0,9,20,2
ED-Canaan ICP 1 - 0,136,476,13
ED-St Andrews-Midland ICP 1 - 0,485,206,23
ED-St Andrews-Midland ICP 2 - 0,631,286,33
ED-Cusseta Rd ICP 1 - 0,63,500,15
ED-Moon-Morningside ICP 1 - 0,708,321,44
ED-Faith Tabernacle ICP 1 - 0,72,415,11
ED-Our Lady of Lourdes ICP 2 - 0,215,662,29
ED-Our Lady of Lourdes ICP 1 - 0,9,25,2
ED-St John-Belvedere ICP 1 - 0,60,376,8
